EVTOPTA79061;Excellent.;;;;;;;;;;;;x
EVTNAME79064;Constantinople Falls!;;;;;;;;;;;;;x
EVTDESC79064;Constantinople the most famous city in whole of Europe is now in our hands. This will have big political consequences as it might change the balance of power within the Orthodox world.;;;;;;;;;;;;x
EVTOPTA79064;Good.;;;;;;;;;;;;x
EVTNAME79065;Constantinople Falls!;;;;;;;;;;;;;x
EVTDESC79065;We have just received news that Constantinople has fallen. Our people are shaken, as many cannot belive it, but on the other hand the balance of power might change, as the authority of Bishop of Constantinople is now under question.;;;;;;;;;;;;x
EVTOPTA79065;We must be strong.;;;;;;;;;;;;x
EVTNAME78000;State Instability;;;;;;;;;;;;;x
EVTDESC78000;Being under Mongol political domination is seen as a sign of weakness and great injustice. From time to time, some dare to speak openly against rulers, who in their wisdom, choose to submit and pay tribute instead of fighting and devastation fighting always brings.;;;;;;;;;;;;x
EVTOPTA78000;One day we'll be free, but not today.;;;;;;;;;;;;x
EVTNAME78001;Ruler's Integrity;;;;;;;;;;;;;x
EVTDESC78001;Some nobles and merchants are questioning our ruler's legitimacy of rule, mostly because of the political pressure caused by submission to the Mongols.;;;;;;;;;;;;x
EVTOPTA78001;Nothing we can't handle.;;;;;;;;;;;;x
EVTNAME78002;End of Tatar Yoke;;;;;;;;;;;;;x
EVTDESC78002;Finally after all these centuries: the decendants of great Ghengis Khan, rulers of Golden Horde are defeated by the hands of our glorious ruler. Dark ages that shall be remembered as Tatar Yoke are now over.;;;;;;;;;;;;x
EVTOPTA78002;Rejoice Europe, East is free!;;;;;;;;;;;;x
EVTNAME78003;End of Tatar Yoke;;;;;;;;;;;;;x
EVTDESC78003;Finally after all these centuries: the decendants of great Ghengis Khan, rulers of Golden Horde are destroyed. Dark ages that shall be remembered as Tatar Yoke are now over.;;;;;;;;;;;;x
EVTOPTA78003;Rejoice Europe, Mongols are no more!;;;;;;;;;;;;x
EVTNAME78004;Age of Mongols - Over;;;;;;;;;;;;;x
EVTDESC78004;Damnation! We, descendants of great Ghengis Khan's Horde, rightful rulers of the Steppe, conquerors of Rus' and overlords of the World, are defeated. Our legacy now lies in ruins, our state is defeated, royal teis shaken or broken. This humiliation will live on forever.;;;;;;;;;;;;x
EVTOPTA78004;The Great Khan shall ride again, some day!;;;;;;;;;;;;x
EVTNAME78005;Brothers Under Siege;;;;;;;;;;;;;x
EVTDESC78005;Our brothers are at war with the Golden Horde, unelss we help them they could lose everything, and when Mongols take vengeance, they don't care much for the details. What should we do?;;;;;;;;;;;;x
EVTOPTA78005;Let all willing and able go, this is our fight too.;;;;;;;;;;;;x
EVTOPTB78005;No, we dare not provoke the warth of Mongols.;;;;;;;;;;;;x
EVTNAME78006;United at War;;;;;;;;;;;;;x
EVTDESC78006;Supported and provided for by a neighbouring ruler, large masses of our people flood into our capital! Morale is higher than ever, as everyone prepares for the finaly conflict against the Horde! Surely, we cannot fail this time!;;;;;;;;;;;;x
EVTOPTA78006;Welcome all brave warriors!;;;;;;;;;;;;x
EVTNAME78007;Brothers Under Siege;;;;;;;;;;;;;x
EVTDESC78007;Boayrs are demanding that we help a neighbouring ruler emboriled at war with the Horde. They remind us that our neighbour is of same culture and tradition, and that Boyar blood is the same regardless of boundries. What should we do?;;;;;;;;;;;;x
EVTOPTA78007;Let our Boyars go!;;;;;;;;;;;;x
EVTOPTB78007;No, we dare not provoke the warth of Mongols.;;;;;;;;;;;;x
EVTNAME78008;Boyars Arrive;;;;;;;;;;;;;x
EVTDESC78008;Supported and provided for by a neighbouring ruler, large army comprised largerly of their boyars arrive in our capital. Badly needed help from Heaven, not a moment too soon!;;;;;;;;;;;;x
EVTOPTA78008;United we cannot fail!;;;;;;;;;;;;x
EVTNAME78100;Rus' Tribute;;;;;;;;;;;;;x
EVTDESC78100;It is now time to demand that one of our subjets in the land of Rus', show their submission to the Khan, by sending tributes and gifts to our capital. Should they refuse, they will meet the Wrath from Steppe.;;;;;;;;;;;;x
EVTOPTA78100;Yes, demand tribute!;;;;;;;;;;;;x
EVTNAME78101;Tribute Demanded;;;;;;;;;;;;;x
EVTDESC78101;Envoys from the Khan, rightful ruler of Steppe and Rus' lands, have arrived brining request to pay tribute. If we choose, we will have submited to the will of a conqueror, but should we refuse, he might come knocking at our door. What should we do?;;;;;;;;;;;;x
EVTOPTA78101;Pay the devil!;;;;;;;;;;;;x
EVTOPTB78101;Hang the messenger, and let this "Khan" come!;;;;;;;;;;;;x
EVTNAME78102;Tribute Received;;;;;;;;;;;;;x
EVTDESC78102;Excellent news, we have just received tribute.;;;;;;;;;;;;x
EVTOPTA78102;Good, they still fear us.;;;;;;;;;;;;x
EVTNAME78103;Tribute Refused;;;;;;;;;;;;;x
EVTDESC78103;Bad news, we just received news that our envoy to the Rus' lands was refused and then savagely murdered by their cowardly ruler. This is a great insult that cannot go unpunished!;;;;;;;;;;;;x
EVTOPTA78103;Assemble all clans - we go to war.;;;;;;;;;;;;x
EVTNAME80000;Grain Business;;;;;;;;;;;;;x
EVTDESC80000;As one of our neighbours is suffering from starvation, while we have plenty of food in our granaries, some are suggesting that we should sell it and squeeze as much money as we can, while other propose we let the merchants handle it and dirty their own hands instead.;;;;;;;;;;;;x
EVTOPTA80000;Fill our treasury, of course!;;;;;;;;;;;;x
EVTOPTB80000;Let the merchants handle it.;;;;;;;;;;;;x
EVTNAME80001;Grain Business;;;;;;;;;;;;;x
EVTDESC80001;As one of our neighbours is suffering from starvation, while we have plenty of food in our granaries, some are suggesting that we could send them some food which would earn us a favor with their people.;;;;;;;;;;;;x
EVTOPTA80001;Mercy is the supreme virtue.;;;;;;;;;;;;x
EVTOPTB80001;Why give when you can sell?;;;;;;;;;;;;x
EVTNAME80002;Power Strugle;;;;;;;;;;;;;x
EVTDESC80002;Due the ongoing starvation, many are taking the opportunity to gain political advantage. Our nobles, naturally, ask for more privileges.;;;;;;;;;;;;x
EVTOPTA80002;We have to give in.;;;;;;;;;;;;x
EVTOPTB80002;Appoint a powerful merchant to deal with the crisis.;;;;;;;;;;;;x
EVTOPTC80002;Hang the jackals!;;;;;;;;;;;;x
EVTNAME80003;Guild in Trouble;;;;;;;;;;;;;x
EVTDESC80003;A prestigeous and influential merchant guild falls apart due to starvation. Many of its leaders are dead, and even more have fled the country.;;;;;;;;;;;;x
EVTOPTA80003;Thats horrible.;;;;;;;;;;;;x
EVTNAME80004;Thieves;;;;;;;;;;;;;x
EVTDESC80004;Someone broke into our state treasury and simply walked out with a large amount of money. It seems that due to starvation, nobody even bothered to protect it.;;;;;;;;;;;;x
EVTOPTA80004;Hang someone!;;;;;;;;;;;;x
EVTNAME80005;Peasant Rebellion;;;;;;;;;;;;;x
EVTDESC80005;Fed up with hard life and ongoing starvation, peasants have taken up arms against us in one of our provinces.;;;;;;;;;;;;x
EVTOPTA80005;Crush them, silly peasants...;;;;;;;;;;;;x
EVTNAME77000;Province Integrated;;;;;;;;;;;;;x
EVTDESC77000;A recently aquired property of ours, under our National Focus, was raised to a rank of core and thus fully legitimized. We may now take the full yearly income from this province.;;;;;;;;;;;;x
EVTOPTA77000;Excellent, keep it up.;;;;;;;;;;;;x
EVTNAME82000;Diplomatic Incident;;;;;;;;;;;;;x
EVTDESC82000;Our envoy to a neighbouring court have been insulted by their ruler emboldened by our current weak administration.;;;;;;;;;;;;x
EVTOPTA82000;This wont be forgotten.;;;;;;;;;;;;x
EVTNAME82001;Weak Government;;;;;;;;;;;;;x
EVTDESC82001;Failing Admnistration excalates into Weak Government.;;;;;;;;;;;;x
EVTOPTA82001;Bad news.;;;;;;;;;;;;x
EVTNAME82002;Adviser Resigns;;;;;;;;;;;;;x
EVTDESC82002;Disheartened by the disatrous administration, one of our loyal advisers resigns.;;;;;;;;;;;;x
EVTOPTA82002;Too bad.;;;;;;;;;;;;x
EVTOPTB82002;No they dont.;;;;;;;;;;;;x
EVTNAME82003;A Noble Gains Power;;;;;;;;;;;;;x
EVTDESC82003;A certain rich noble recently rose to power through schemes and bribery, influencing our state policies to his own ends, wherever he could. This has lead to increased decentralization.;;;;;;;;;;;;x
EVTOPTA82003;Damn him!;;;;;;;;;;;;x
EVTNAME82004;A Merchant Gains Power;;;;;;;;;;;;;x
EVTDESC82004;A certain rich merchant recently rose to power through schemes and bribery, influencing our state policies to his own ends, wherever he could. This has lead to increased aristocratic domination within our society.;;;;;;;;;;;;x
EVTOPTA82004;Damn him!;;;;;;;;;;;;x
EVTNAME82005;Economy Fails;;;;;;;;;;;;;x
EVTDESC82005;As a result of weakened administration, economy in our capital is hurt, leading to decreased tax income.;;;;;;;;;;;;x
EVTOPTA82005;Ouch that hurts!;;;;;;;;;;;;x
EVTNAME82006;Economy Fails;;;;;;;;;;;;;x
EVTDESC82006;As a result of weakened administration, our tax offices failed to collect all taxes. We have lost some money.;;;;;;;;;;;;x
EVTOPTA82006;Punish someone!;;;;;;;;;;;;x
EVTNAME82007;Economy Fails;;;;;;;;;;;;;x
EVTDESC82007;As a result of weakened administration, our tax offices failed to collect all taxes. We have lost some money.;;;;;;;;;;;;x
EVTOPTA82007;Punish someone!;;;;;;;;;;;;x
EVTNAME82008;Economy Fails;;;;;;;;;;;;;x
EVTDESC82008;As a result of weakened administration, our tax offices failed to collect all taxes. We have lost some money.;;;;;;;;;;;;x
EVTOPTA82008;Punish someone!;;;;;;;;;;;;x
EVTNAME82009;Economy Fails;;;;;;;;;;;;;x
EVTDESC82009;As a result of weakened administration, our state stability drops.;;;;;;;;;;;;x
EVTOPTA82009;We will recover.;;;;;;;;;;;;x
UGL;Uglich;;;;;;;;;;;;;x
UGL_ADJ;Uglich;;;;;;;;;;;;;x
UGL_ADJ2;Uglich;;;;;;;;;;;;;x
annex_uglich_title;Annex Uglich;;;;;;;;;;;;;x
annex_uglich_desc;We now have the opportunity to press claims on this piece of land.;;;;;;;;;;;;;x
EVTNAME79066;Demand Tribute;;;;;;;;;;;;;x
EVTDESC79066;Our Boyars insist that we demand tribute from a smaller neighbour both culturally and religiously close to us. They see this as an opportunity to expand our influence, and with it, their power.;;;;;;;;;;;;x
EVTOPTA79066;Good idea, do it.;;;;;;;;;;;;x
EVTOPTB79066;Our way is the way of peace.;;;;;;;;;;;;x
EVTNAME79067;Tribute Demanded;;;;;;;;;;;;;x
EVTDESC79067;A neighbouring ruler, pressured by his Boyars, have asked us to pay tribute, a symbolic political admission that we under their political sphere of influence. On one side, acepting this extortion would sequre a peace, on the other freedom could come at the price of war. How should we procede?;;;;;;;;;;;;x
EVTOPTA79067;Pay the tribute.;;;;;;;;;;;;x
EVTOPTB79067;Our freedom has no price, refuse.;;;;;;;;;;;;x
EVTNAME79068;Tribute Payed;;;;;;;;;;;;;x
EVTDESC79068;Requested tribute was payed and just received in our capital. Coins are great, but their submission before our power and glory are even better.;;;;;;;;;;;;x
EVTOPTA79068;Excellent.;;;;;;;;;;;;x
EVTNAME79069;Tribute Refused;;;;;;;;;;;;;x
EVTDESC79069;Just as our Boyars had hoped for, the requested tribute was refused, granting us a legitimate casus beli.;;;;;;;;;;;;x
EVTOPTA79069;Assemble the armies!;;;;;;;;;;;;x
EVTNAME31000;Demand Tribute;;;;;;;;;;;;;x
EVTDESC31000;Being the strongest country of our culture, many of our loyal advisers propose that we demand tribute from a smaller neighbouring state of same culture. Should they acept, we will have expanded our political influence, should they refuse, we will have gained a legitimate casus beli to use at our disposal. Should we do it?;;;;;;;;;;;;x
EVTOPTA31000;Demand tribute.;;;;;;;;;;;;x
EVTOPTB31000;Better not.;;;;;;;;;;;;x
EVTNAME31001;Tribute Demanded;;;;;;;;;;;;;x
EVTDESC31001;A neighbouring ruler - viewed by many as the legitimate overlord of our people - demands the we pay a tribute to ensure peace between our countries. Should we accept it, we will have put our selves under his political sphere - something that many at home will not like, but if we refuse, it might be used as a prelude for war. What should we do?;;;;;;;;;;;;x
EVTOPTA31001;Pay up.;;;;;;;;;;;;x
EVTOPTB31001;Never, we will defend our freedom.;;;;;;;;;;;;x
EVTNAME31002;Tribute Payed;;;;;;;;;;;;;x
EVTDESC31002;Requested tribute payed in full.;;;;;;;;;;;;x
EVTOPTA31002;A wise decision.;;;;;;;;;;;;x
EVTNAME31003;Tribute Refused;;;;;;;;;;;;;x
EVTDESC31003;Our most generous "peace" offer in exchange for small a tribute was refused. Just as we had hoped, the manner in which it was done proved to be a good casus beli for a punitive war, should we decide to demand compensation.;;;;;;;;;;;;x
EVTOPTA31003;Excellent.;;;;;;;;;;;;x
EVTNAME31004;Court Intrigues;;;;;;;;;;;;;x
EVTDESC31004;A culturally close neighbouring court, with whome we have royal ties, is currently without an heir. We are told by our advisers that we may use our connections to impose an heir of our dynasty as their own. If it all goes well we will eventually end up with a friendly figure in power, however if they refuse, it will surely destroy our relations, and other countries with royal ties to us might not appreciate it either.;;;;;;;;;;;;x
EVTOPTA31004;Itis a good idea, send them our demands.;;;;;;;;;;;;x
EVTOPTB31004;Reputation is more important.;;;;;;;;;;;;x
EVTNAME31005;Unusial Request;;;;;;;;;;;;;x
EVTDESC31005;We have just received a request made by a neighbouring ruler, demanding that we adopt and promote a member of their dynasty as our own heir. Since we are without an heir at the moment anyway, we could choose to accept, or even deny this unusual demand. In either case we could face far reaching consequences.;;;;;;;;;;;;x
EVTOPTA31005;An heir is better no heir.;;;;;;;;;;;;x
EVTOPTB31005;Never, purity of our dynasty comes first.;;;;;;;;;;;;x
EVTNAME31006;Heir Appointed;;;;;;;;;;;;;x
EVTDESC31006;We were just informed that the neighbouring ruler had adopted and recognized a member of our royal dynasty as their own heir.;;;;;;;;;;;;x
EVTOPTA31006;Most excellent.;;;;;;;;;;;;x
EVTNAME31007;Demand Refused;;;;;;;;;;;;;x
EVTDESC31007;The damned fool of a neighbouring ruler has refused to accept our royal cousin as their own heir. Many of our nobles and courtiers damnd we take an action against such an open insult.;;;;;;;;;;;;x
EVTOPTA31007;Assemble the armies.;;;;;;;;;;;;x
EVTNAME31008;Demand Tribute;;;;;;;;;;;;;x
EVTDESC31008;Being the strongest nation of our culture, many of our closest advisers, as well as members of the aristocracy, propose that we demand a tribute from a smaller neighbouring state of our culture group, known to hoard a huge amount of wealth. Should we do it?;;;;;;;;;;;;x
EVTOPTA31008;Demand tribute.;;;;;;;;;;;;x
EVTOPTB31008;Better not.;;;;;;;;;;;;x
EVTNAME31009;Tribute Demanded;;;;;;;;;;;;;x
EVTDESC31009;A powerful neighbouring ruler, aware of our current wealth and filled treasury, demands the we pay him a tribute to ensure peace between our countries. What should we do?;;;;;;;;;;;;x
EVTOPTA31009;Pay up.;;;;;;;;;;;;x
EVTOPTB31009;Extortion? Never!;;;;;;;;;;;;x
EVTNAME31010;Tribute Payed;;;;;;;;;;;;;x
EVTDESC31010;Requested tribute payed in full.;;;;;;;;;;;;x
EVTOPTA31010;A wise decision.;;;;;;;;;;;;x
EVTNAME31011;Tribute Refused;;;;;;;;;;;;;x
EVTDESC31011;We were informed that our justified demand for tribute was denied.;;;;;;;;;;;;x
EVTOPTA31011;They will pay for this insult.;;;;;;;;;;;;x
EVTNAME31012;Demand Tribute;;;;;;;;;;;;;x
EVTDESC31012;A neighbour of ours is currently suffering from having a rather weak government, barely capable of running the state. Some people suggest that we should demand that they pay a tribute as symbol of submission, surely with this state of instability, they couldn't possibly deny us. Should we do it?;;;;;;;;;;;;x
EVTOPTA31012;Demand tribute.;;;;;;;;;;;;x
EVTOPTB31012;Better not.;;;;;;;;;;;;x
EVTNAME31013;Tribute Demanded;;;;;;;;;;;;;x
EVTDESC31013;A powerful neighbouring ruler, aware of our current state of weak government, has requested that we pay them a tibute. What should we do?;;;;;;;;;;;;x
EVTOPTA31013;Pay up, peace is better than war.;;;;;;;;;;;;x
EVTOPTB31013;Extortion? Never!;;;;;;;;;;;;x
EVTNAME31014;Tribute Payed;;;;;;;;;;;;;x
EVTDESC31014;Requested tribute payed in full.;;;;;;;;;;;;x
EVTOPTA31014;A wise decision.;;;;;;;;;;;;x
EVTNAME31015;Tribute Refused;;;;;;;;;;;;;x
EVTDESC31015;We were informed that our justified demand for tribute was denied.;;;;;;;;;;;;x
EVTOPTA31015;We shall remember this insult.;;;;;;;;;;;;x
EVTNAME96023;Imperial Border Dispute;;;;;;;;;;;;;x
EVTDESC96023;A neighbouring theocracy - and to make matters even worse - a Prince Elector state of the Empire, has chosen to promote innovative policies that are not in acord with the traditional views of the Holy Roman Empire or its reigning religious institution. As such they are frawn upon by most influential authorities both inside and outside of the Holy Roman Empire, which presents us with an opportunity to press a claim on their land.;;;;;;;;;;;;;x
EVTOPTA96023;Why, of course, press the claim!;;;;;;;;;;;;x
EVTOPTB96023;We don't need that.;;;;;;;;;;;;x
EVTNAME96024;Imperial Border Dispute;;;;;;;;;;;;;x
EVTDESC96024;A neighbouring theocracy has chosen to promote innovative policies that are not in acord with the traditional views of the Holy Roman Empire, or its reigning religious institution. As such they are frawn upon by most influential authorities both inside and outside of the Holy Roman Empire, which presents us with an opportunity to press a claim on their land.;;;;;;;;;;;;;x
EVTOPTA96024;Why, of course, press the claim!;;;;;;;;;;;;x
EVTOPTB96024;We don't need that.;;;;;;;;;;;;x
EVTNAME96025;Imperial Border Dispute;;;;;;;;;;;;;x
EVTDESC96025;A neighbouring country that is not a member of the Holy Roman Empire, happens to hold a province legally part of Imperial domain. As such, coupled with the fact that we are member of the Empire ourselves, we now have this opportunity to claim this province as rightfully our own.;;;;;;;;;;;;;x
EVTOPTA96025;Certainly, press the claim!;;;;;;;;;;;;x
EVTOPTB96025;We don't need that.;;;;;;;;;;;
EVTNAME76011;Excellent Agriculture;;;;;;;;;;;;;x
EVTDESC76011;Local officials in one of our provinces have managed to improve agriculture so much that their trade income has attracted merchants from all over our country. Extra trade is also brining extra profits.;;;;;;;;;;;;;x
EVTOPTA76011;Mmmm $$$$.;;;;;;;;;;;;x
form_manchuria_title;Form Manchurian Nation;;;;;;;;;;;;;x
form_manchuria_desc;Form Manchurian nation.;;;;;;;;;;;;;x
PROV2151;Жукотин;;;;;;;;;;;;;x
PROV2152;Оз. Ладога;;;;;;;;;;;;;x
PROV2153;Оз. Онега;;;;;;;;;;;;;x
PROV2154;Белоозеро;;;;;;;;;;;;;x
PROV2155;Оз. Новгород;;;;;;;;;;;;;x
province_integrated;Province Integrated;;;;;;;;;;;;;x
desc_province_integrated;Province integrated.;;;;;;;;;;;;;x
melting_pot;Melting Pot;;;;;;;;;;;;;x
desc_melting_pot;Melting pot.;;;;;;;;;;;;;x
successful_coup;Successful Coup;;;;;;;;;;;;;x
desc_successful_coup;Successful coup.;;;;;;;;;;;;;x
heir_assassinated;Heir Assassinated;;;;;;;;;;;;;x
desc_heir_assassinated;Heir assassinated.;;;;;;;;;;;;;x
peasants_opressed;Peasants Opressed;;;;;;;;;;;;;x
desc_peasants_opressed;Peasants opressed.;;;;;;;;;;;;;x
constantinople_falls_orthodox;Fall of Constantinople;;;;;;;;;;;;;x
desc_constantinople_falls_orthodox;Fall of Constantinople.;;;;;;;;;;;;;x
constantinople_falls_others;Fall of Constantinople;;;;;;;;;;;;;x
desc_constantinople_falls_others;Fall of Constantinople.;;;;;;;;;;;;;x
constantinople_conquered;Constantinople Conquered;;;;;;;;;;;;;x
desc_constantinople_conquered;Constantinople conquered.;;;;;;;;;;;;;x
culture_leader_tribute;Tribute;;;;;;;;;;;;;x
desc_culture_leader_tribute;Tribute.;;;;;;;;;;;;;x
prosperous_province;Prosperous Province;;;;;;;;;;;;;x
desc_prosperous_province;Prosperous province.;;;;;;;;;;;;;x
rich_province;Rich Province;;;;;;;;;;;;;x
desc_rich_province;Rich province.;;;;;;;;;;;;;x
EVTNAME95019;Court Intrigues;;;;;;;;;;;;;x
EVTDESC95019;One of our neighbours is being administered by a regency council, a situation perfect for some cunning scheming and intrigue in order to create and press a claim on their land. Should we do it?;;;;;;;;;;;;;x
EVTOPTA95019;But of course...;;;;;;;;;;;;;x
EVTOPTB95019;Settle this issue diplomatically.;;;;;;;;;;;;;x
EVTNAME95020;Court Intrigues;;;;;;;;;;;;;x
EVTDESC95020;One of our neighbouring countries, governed by a regency council, have an heir with a very weak claim to the throne. Our Marshall advises us to fabricate and press claim on their land. Should we do this?;;;;;;;;;;;;;x
EVTOPTA95020;Certainly.;;;;;;;;;;;;;x
EVTOPTB95020;Settle this issue diplomatically.;;;;;;;;;;;;;x
EVTNAME84029;Reform Brings Us Closer;;;;;;;;;;;;;x
EVTDESC84029;Going througn similar social and political reforms, we develop a special relations with another court.;;;;;;;;;;;;;x
EVTOPTA84029;Good.;;;;;;;;;;;;;x
EVTNAME84030;Revision of The Land Charter;;;;;;;;;;;;;x
EVTDESC84030;Ordering a revision of the land charter means having an expert on legal matters go through all land books checking for any mistakes or errors, leading to more accurate accounts of all taxpayer's exact property and thus size of their obligation toward state in terms of taxes.;;;;;;;;;;;;;x
EVTOPTA84030;Excellent idea.;;;;;;;;;;;;;x
EVTOPTB84030;We can't addord this right now.;;;;;;;;;;;;;x
EVTNAME35000;Decentralized Government;;;;;;;;;;;;;x
EVTDESC35000;Beginning in $YEAR$ our country started facing problems related to high decentralization of power. Many authorities - including nobles and various city councils, all around our state are conducting their own policies with little or no regard whatsoever to what the government wants.;;;;;;;;;;;;;x
EVTOPTA35000;We shall have to fight this.;;;;;;;;;;;;;x
EVTNAME35001;Decentralized Government;;;;;;;;;;;;;x
EVTDESC35001;Decentralized government left many wondering about their cultural identity. If there is no center of culture, is there a "culture" at all?;;;;;;;;;;;;;x
EVTOPTA35001;Those with little faith...;;;;;;;;;;;;;x
EVTNAME35002;Decentralized Government;;;;;;;;;;;;;x
EVTDESC35002;Decentralized government left many wondering about legitimacy of our ruler. If so many are allowed to disobey supreme royal authority so openly, what is the point of having monarchy at all?;;;;;;;;;;;;;x
EVTOPTA35002;No comment.;;;;;;;;;;;;;x
EVTNAME35003;Regency in Disarray;;;;;;;;;;;;;x
EVTDESC35003;Starting in $YEAR$ our regency faced some issues related to various regency members fighting among themselves. Acusations of treason and all sorts of questionable morale-related issues were exchanged, and even worse a number of servants heard everything. Whispers are now spreading about state instability.;;;;;;;;;;;;;x
EVTOPTA35003;Let them handle this on their own.;;;;;;;;;;;;;x
EVTOPTB35003;Sack the troublemaker and move on.;;;;;;;;;;;;;x
EVTNAME35004;Disarray Continues;;;;;;;;;;;;;x
EVTDESC35004;Looks like our plan to let the regency solve issues on their own failed. We should reconsider stepping in.;;;;;;;;;;;;;x
EVTOPTA35004;Maybe give them another chance.;;;;;;;;;;;;;x
EVTOPTB35004;Sack the troublemaker and move on.;;;;;;;;;;;;;x
EVTNAME35005;Disarray Continues;;;;;;;;;;;;;x
EVTDESC35005;As the regency disarray continues, among various acusations, a rumor about our heir's legitimacy appears.;;;;;;;;;;;;;x
EVTOPTA35005;How dare they!;;;;;;;;;;;;;x
EVTNAME35006;Disarray Continues;;;;;;;;;;;;;x
EVTDESC35006;As the regency disarray continues, state stability drops even further. Aparently few dared to question our heir's right to the throne.;;;;;;;;;;;;;x
EVTOPTA35006;This needs to end...;;;;;;;;;;;;;x
EVTNAME35007;Disarray Continues;;;;;;;;;;;;;x
EVTDESC35007;As the regency disarray continues, state stability drops even further. Aparently many dared to question our heir's right to the throne.;;;;;;;;;;;;;x
EVTOPTA35007;This needs to end...;;;;;;;;;;;;;x
EVTNAME35008;Disarray Continues;;;;;;;;;;;;;x
EVTDESC35008;As the regency disarray continues due to the fact that we have no heir, various claims to the throne are made by the regency members themselves! This is causing chaos among our people, civil war seems inevitable.;;;;;;;;;;;;;x
EVTOPTA35008;Damn powerhungry fools.;;;;;;;;;;;;;x
EVTNAME35009;Regency Pushes for Decentralization;;;;;;;;;;;;;x
EVTDESC35009;Encouraged by the heir's weak claim to the throne, regency council pushes for more decentralization of the state power.;;;;;;;;;;;;;x
EVTOPTA35009;Damn powerhungry fools.;;;;;;;;;;;;;x
EVTNAME35010;Regency Disarray Continues;;;;;;;;;;;;;x
EVTDESC35010;It seems that our righteous decision to sack one of the troublesome advisers hasnt had the effect we had hoped for, as another personal confilct has sparked among the regency members. Should we sack another of these good-for-nothing fools?;;;;;;;;;;;;;x
EVTOPTA35010;Sounds like a plan.;;;;;;;;;;;;;x
EVTOPTB35010;*SIGH* I give up.;;;;;;;;;;;;;x
EVTNAME35011;Regency Disarray Continues;;;;;;;;;;;;;x
EVTDESC35011;A few members of the regency council, all belnging to aristocracy, have asked us to adopt couple of legislations granting additional privileges to the aristocracy. What should we answer?;;;;;;;;;;;;;x
EVTOPTA35011;Why not...;;;;;;;;;;;;;x
EVTOPTB35011;Show them gallows in the courtyard.;;;;;;;;;;;;;x
EVTNAME35012;Regency Disarray Ends;;;;;;;;;;;;;x
EVTDESC35012;Finally, in $YEAR$, and not a moment too soon, all the recent problems with regency come to an end, as its "services" are no longer needed, thank the heaven!;;;;;;;;;;;;;x
EVTOPTA35012;Finally, good news.;;;;;;;;;;;;;x
EVTNAME96026;Imperial Relations;;;;;;;;;;;;;x
EVTDESC96026;We just received word that a neighbouring Elector state disapproves of us because of the recently aquired province of ours that they consider "illegal" due to some silly technicality, I believe they mentioned a "lack of a core".;;;;;;;;;;;;;x
EVTOPTA96026;They can't be serious...;;;;;;;;;;;;;x
EVTOPTB96026;Blame the Emperor for poor management.;;;;;;;;;;;;;x
EVTNAME96027;Imperial Relations;;;;;;;;;;;;;x
EVTDESC96027;It looks like the Empire is not happy with us: we were told that holding a province, legally member of the Empire without it actually being a core of ours, is aparently considered illegal, or something silly along these lines. Surely they can't be serious...;;;;;;;;;;;;;x
EVTOPTA96027;Indeed, a silly motion, as they say "might makes right".;;;;;;;;;;;;;x
EVTOPTB96027;Obviously its all Emperor's fault...;;;;;;;;;;;;;x
EVTNAME35023;Ambassador Promoted;;;;;;;;;;;;;x
EVTDESC35023;After a decade long service to our government, one of our diplomats has been promoted to the rank of Ambassador.;;;;;;;;;;;;;x
EVTOPTA35023;Announce celebration in their honor.;;;;;;;;;;;;;x
EVTOPTB35023;Time for retirement.;;;;;;;;;;;;;x
EVTNAME35024;Trade Barier;;;;;;;;;;;;;x
EVTDESC35024;A smaller neighbouring Merchant Republic is practicing merchantilistic policies designed to make our merchants less competitive, costing our country loss of a large share of their market. Being bigger and more powerful, many of our loyal advisers suggest we put an end to such practice and teach them a lesson.;;;;;;;;;;;;;x
EVTOPTA35024;Excellent idea.;;;;;;;;;;;;;x
EVTOPTB35024;We shall adopt more competent policies instead.;;;;;;;;;;;;;x
EVTNAME35025;Trade Barier;;;;;;;;;;;;;x
EVTDESC35025;A powerful neighbouring Merchant Republic is practicing merchantilistic policies designed to make our merchants less competitive, costing our country loss of a large share of their market. Due to their arrogance when it comes to economy, and current incompetent leadership which has gotten their country embroiled in a losing war, in year $YEAR$ our relations deteriorate.;;;;;;;;;;;;;x
EVTOPTA35025;Arrogant bastards.;;;;;;;;;;;;;x
EVTOPTB35025;We should not provoke them.;;;;;;;;;;;;;x
EVTNAME35026;Weak Neighbour;;;;;;;;;;;;;x
EVTDESC35026;Scared by a powerful Merchant Republic, one of our neighbours stands helpless doing nothing against Republic's injust policies.;;;;;;;;;;;;;x
EVTOPTA35026;Weak shall perish.;;;;;;;;;;;;;x
EVTNAME35027;Rare Opportunity;;;;;;;;;;;;;x
EVTDESC35027;A powerful neighbouring Merchant Republic is suffering from domestic crisis causing low state stability. Should we impose an additional tax on their merchants passing through our capital? This will bring us much needed gold, however at the same time will be taken as a serious insult.;;;;;;;;;;;;;x
EVTOPTA35027;Screw them, tax their merchants.;;;;;;;;;;;;;x
EVTOPTB35027;Better not, they might recover.;;;;;;;;;;;;;x
EVTNAME95021;Imoral Offer;;;;;;;;;;;;;x
