EVTDESC874;В феодальном обществе два сословия обладали наибольшей властью: дворянство и духовенство. И сегодня выясняется, что между неким бароном и находящимся в его владениях монастырем возник спор, кому должен принадлежать большой участок земли. При дворе теперь не протолкнуться от людей, ноющих о божественных правах. Дворяне заявляют о своем праве властвовать над землей - оно будто бы даровано богом. Священники же называют себя представителями бога на Земле. С каждым днем ситуация только ухудшается. Барон подстрекает знать против духовенства и сомневается в праве священнослужителей владеть любой мирской собственностью. В то же время настоятель монастыря заручился поддержкой архиепископа, который угрожает отправить жалобу прямо в Рим, если мы примем сторону знати. Что же нам делать, господин?;In feudalen Kцnigreichen verfьgten zwei gesellschaftliche Stдnde ьber groЯe Macht: der Adel und der Klerus. Momentan aber erleben wir gerade den Streit eines Barons und des Klosters auf seinem Lehen um den Besitz eines ziemlich groЯen Stьckes Land. Zurzeit ist der Kцnigshof voller Leute, die ьber die gцttliche Fьgung lamentieren: Die Adligen behaupten, die Herrschaft ьber das Land sei ihr gottgegebenes Recht, und der Klerus macht seine Position als gцttliche Vertretung auf Erden geltend. Die ganze Situation gerдt langsam auЯer Kontrolle, da der fragliche Baron die anderen Adligen gegen den Klerus aufhetzt und dessen Recht auf jegliche Form von Temporalien infrage stellt. Der Prior des Klosters hingegen hat den Erzbischof auf seine Seite gebracht, der wiederum den direkten Gang nach Rom androht, solltet Ihr Euch fьr die Argumente der Adligen entscheiden. Was sollen wir tun, mein Lehnsherr?;Les royaumes fйodaux se caractйrisent par deux puissantes castes : la noblesse et le clergй. Mais voilа qu’un baron et le monastиre situй sur son fief se chamaillent sur le fait de savoir qui dйtient le plus de terres. Les visites se multiplient а la cour. Les nobles revendiquent leur droit divin а rйgner sur le pays et le clergй met en avant sa position de reprйsentant de Dieu sur terre. La situation est de plus en plus instable et le baron en question monte les autres nobles contre le clergй, mettant en doute son droit а possйder des biens. Mais voilа que le prieur du monastиre a ralliй l’archevкque а sa cause qui, а son tour, menace d’en rйfйrer а Rome au cas oщ vous dйcideriez de soutenir les nobles. Que devons-nous faire, mon suzerain ?;En los reinos feudales hay dos castas con gran poder. La nobleza y el clero. Se da la circunstancia de que un barуn y un monasterio de su feudo se disputan la propiedad de un gran trozo de tierra. Estos dнas la corte real estб llena de gente reclamando su derecho divino. Los nobles reivindican su derecho divino a gobernar la tierra y el clero afirma su posiciуn como representante de Dios en la Tierra. La situaciуn se vuelve cada vez mбs inestable, el barуn en cuestiуn incita a los demбs nobles contra el clero y cuestiona su derecho a retener cualquier clase de propiedad temporal, y el prior del monasterio ha logrado el favor del arzobispo, que a su vez amenaza con ir a Roma si decides aliarte con los nobles. їQuй hacemos ahora, mi seсor?;;;;;;;;;;x;;
EVTOPTA874;Иисус жил среди нищих и рыбаков, а что же вы?;Jesus lebte unter Bettlern und Fischern, warum also nicht auch ihr?;Jйsus vivait parmi les mendiants et les pкcheurs, pourquoi pas vous ?;Jesъs viviу entre mendigos y pescadores, їpor quй no lo hacen ellos?;;;;;;;;;;x;;
EVTOPTB874;Мы, разумеется, не хотим разгневать его Святейшество.;Gewiss wollen wir Seine Heiligkeit nicht verдrgern.;Nous ne devons pas risquer de dйplaire а sa saintetй.;Sin duda no queremos enojar a su santidad.;;;;;;;;;;x;;
EVTNAME875;Дева-спасительница;Das Mдdchen aus $CAPITAL_CITY$;La jeune fille de $CAPITAL_CITY$;La muchacha de $CAPITAL_CITY$;;;;;;;;;;x;;
EVTDESC875;Милорд, к нашему двору из провинции $CAPITAL$ прибыла крестьянская девушка. Она заявляет, что ей было божественное видение, в котором бог приказал ей взять командование над вашими армиями и изгнать проклятых захватчиков из наших земель! Кое-кто верит ей, а кто-то смеется над бедняжкой.;Mein Fьrst, ein Bauernmдdchen aus der Region von $CAPITAL$ ist an Eurem Hof eingetroffen. Sie behauptet, eine gцttliche Vision empfangen zu haben, in der ihr Gott befahl, das Kommando ьber Eure Armeen zu ьbernehmen und die verhassten Invasoren aus unserem Land zu vertreiben! Einige Eurer Minister lachen sie aus.;Mon seigneur, une jeune paysanne originaire de $CAPITAL$ s’est prйsentйe а la cour. Au cours d’une vision divine, Dieu lui aurait ordonnй de prendre le commandement de vos armйes et de chasser les envahisseurs hais de nos terres ! Plusieurs de vos ministres se moquent d’elle.;Mi seсor, ha llegado a la corte una campesina de $CAPITAL$. ЎAfirma haber tenido una visiуn divina, en la que Dios le ordenaba comandar tus ejйrcitos y echar a los odiados invasores de nuestras tierras! Algunos ministros se rнen de ella;;;;;;;;;;;;x
EVTOPTA875;Она послана господом!;Sie ist eine Botin Gottes!;Elle est le messager de Dieu !;ЎEs una mensajera de Dios!;;;;;;;;;;x;;
EVTOPTB875;Бедная дева, она явно не в своем уме;Das arme Mдdchen, sie ist eindeutig verrьckt;Pauvre fille, elle a sombrй dans la folie !;Pobre chica, estб claro que estб loca;;;;;;;;;;x;;
EVTOPTC875;Сжечь эту ведьму!;Verbrennt die Hexe!;Brыlez cette sorciиre !;ЎQuema a esa bruja!;;;;;;;;;;x;;
EVTNAME876;Первая печатная Библия;Bibel gedruckt!;Impression de la Bible !;ЎEstб escrito en la biblia!;;;;;;;;;;x;;
EVTDESC876;В нашей стране появился талантливый изобретатель, сумевший сотворить просто невозможное! Он создал печатный пресс, способный напечатать огромное количество Библий. Теперь каждый верный христианин получит собственную копию Священного Писания, и многие монахи тогда останутся без работы. Наш изобретатель начал с Библии, но вскоре за ней последуют и другие книги, неся свет Просвещения всей Европе. Заново открыв сочинения древних греков и римлян, наш мир изменится навсегда.;Ein talentierter Erfinder unseres Landes hat etwas vormals fьr unmцglich Gehaltenes vollbracht: Er hat eine Methode zum Bau einer Druckmaschine entwickelt, die riesige Mengen von Kopien der Heiligen Bibel herstellen kann. Jetzt kann jeder Christ eine Bibel haben und viele Mцnche auf der ganzen Welt verlieren ihre Einnahmequelle. Er fing mit der Bibel an, doch schon bald werden neue Bьcher gedruckt werden und den ganzen Kontinent erfreuen. Durch die Wiederentdeckung von Klassikern in Europa wird sich der ganze Kontinent fьr immer verдndern.;L’un de nos plus brillants inventeurs a rйussi une prouesse. Il a dйcouvert un moyen capable de reproduire la Sainte Bible pour permettre а tous les chrйtiens d’en bйnйficier et allйger la tвche des moines du monde entier. Il a commencй par la Bible, mais bientфt, d’autres livres seront imprimйs pour rйpandre le savoir sur tout le continent. Les classiques vont кtre redйcouverts en Europe et le continent tout entier va а jamais changer.;Un talentoso inventor de nuestro paнs ha hecho algo que muchos creнan imposible. Ha logrado crear un mйtodo de construir una prensa para imprimir grandes cantidades de copias de la sagrada biblia, permitiendo que todos los cristianos tengan una y dejando a muchos monjes de todo el mundo sin empleo. Comenzу con la biblia, pero pronto se imprimirбn otros libros para difundir la luz por el continente. Cuando se redescubran los clбsicos en Europa, todo el continente cambiarб para siempre.;;;;;;;;;;x;;
EVTOPTA876;Слава господу!;Gott sei gepriesen!;Gloire а Dieu !;ЎGloria a Dios!;;;;;;;;;;x;;
EVTNAME877;Эпидемия милиарной лихорадки в столице;Der Englische SchweiЯ breitet sich in $CAPITAL$ aus;La suette dйferle sur $CAPITAL$;La enfermedad del sudor se extiende por $CAPITAL$;;;;;;;;;;x;;
EVTDESC877;По столице быстро распространяется эпидемия смертельной болезни, которая убивает, невзирая на чины и титулы, всего за несколько часов. В городе дикая паника: смерть собирает свою жатву.;Eine ansteckende Krankheit, die Bauern, Geistliche, Hдndler und Adlige schon Stunden nach der Infektion tцtet, verbreitet sich schnell in Eurer Hauptstadt. Ьberall sterben die Menschen und Massenpanik macht sich breit.;Une terrible maladie qui tue les paysans, les ecclйsiastiques, les marchands et les nobles se rйpand rapidement dans toute la capitale, semant la panique et la mort.;Una virulenta enfermedad que mata campesinos, clйrigos, mercaderes y nobles a las pocas horas de infectarse se extiende por tu capital, sembrando la muerte y el terror. ;;;;;;;;;;x;;
EVTOPTA877;Покинуть город;$MONARCH$ flьchtet aus der Stadt;$MONARCH$ libиre la ville;$MONARCH$ huye de la ciudad;;;;;;;;;;x;;
EVTOPTB877;Всеми силами остановить эпидемию;Unternehmt alles Menschenmцgliche zur Eindдmmung der Krankheit;Mettez tout en њuvre pour limiter ses effets;Esfuйrzate al mбximo para limitar sus efectos;;;;;;;;;;x;;
EVTOPTC877;Нас спасут только молитвы;Seligkeit und Gottesfurcht sind die einzigen Lцsungen;Le salut et la piйtй pour seules rйponses;Salvaciуn y devociуn son las ъnicas respuestas;;;;;;;;;;x;;
EVTNAME878;Несогласный советник;Abweichender Berater;Conseiller retors;Discrepando con el consejero;;;;;;;;;;x;;
EVTDESC878;Он был верным слугой многие годы, но в последнее время он стал слишком дерзок. Он смеет осуждать нашу великую политику, причем недавно он сделал это публично - перед иностранными послами. Даже если он прав, мы не можем допустить подобное поведение.;Bislang ist er ein loyaler Diener gewesen, aber jetzt scheint er zu vorlaut geworden zu sein: Er wagt es, die Politik unseres groЯartigen $MONARCHTITLE$s in Verruf zu bringen, und kьrzlich tat er dies sogar цffentlich vor auslдndischen Botschaftern. Selbst wenn er recht hat, so sollten wir dies nicht zur Gewohnheit werden lassen.;Il a toujours йtй un fidиle serviteur, mais voilа qu’il se montre insolent. Il ose dйnoncer la politique de notre grand $MONARCHTITLE$, et devant des ambassadeurs йtrangers, qui plus est, comme rйcemment. Mкme s’il a raison, il nous faut veiller а ce que cela ne devienne pas une habitude.;Ha sido un servidor leal pero ahora parece haberse vuelto demasiado insolente. Se atreve a censurar las polнticas de nuestro gran $MONARCHTITLE$ y recientemente lo hizo en pъblico ante embajadores extranjeros. Aunque tenga razуn, no deberнamos permitir que esto se convierta en costumbre.;;;;;;;;;;x;;
EVTOPTA878;Да он как бы прав...;Er hat nicht ganz unrecht ...;Il n’a pas tout а fait tort...;Tiene algo de razуn...;;;;;;;;;;x;;
EVTOPTB878;Отрубить ему голову!;Runter mit seinem Kopf!;Qu’on lui coupe la tкte !;ЎCуrtale la cabeza!;;;;;;;;;;x;;
EVTNAME879;Каперы приносят прибыль;Freibeuter liefern Profite;Corsaires riment avec profits;Los corsarios aportan beneficios;;;;;;;;;;x;;
EVTDESC879;Наше решение оказать поддержку каперам принесло свои плоды. Один из наших капитанов захватил корабль, доверху заполненный золотом!;Unsere Entscheidung zur Unterstьtzung einer Freibeuterflotte zahlt sich aus. Einer unserer Kapitдne konnte ein Schatzschiff voller Gold erbeuten.;Notre dйcision de soutenir la flotte de corsaires porte ses fruits. Un de nos capitaines a rйussi а capturer un navire chargй d’or.;Nuestra decisiуn de apoyar las flotas corsarias da sus frutos. Uno de nuestros capitanes ha logrado capturar un barco lleno de valioso oro.;;;;;;;;;;x;;
EVTOPTA879;Теперь оно заполнит наши сундуки;Das sollte unsere Schatzkammer gut fьllen.;Notre trйsor devrait s’en trouver regonflй.;Eso deberнa llenar maravillosamente nuestras arcas.;;;;;;;;;;x;;
EVTNAME880;Поимка капера;Freibeuter gefangen;Corsaires capturйs;Corsarios capturados;;;;;;;;;;x;;
EVTDESC880;Один из наших капитанов, показав беспримерное мужество и мастерство, захватил капера, грабившего наши торговые суда. Это уже не первый случай, когда этот капитан переигрывает наших врагов. Его слава во флоте растет с каждым днем.;Einer unserer Kapitдne hat durch die Gefangennahme eines Freibeuters, der versucht hat, unsere Schiffe zu ьberfallen, дuЯerstes Geschick im Seekampf unter Beweis gestellt. Dies war nicht das erste Mal, dass er einen feindlichen Kapitдn ьberlistet hat, weshalb er in unserer Flotte bereits einigen Ruhm genieЯt.;Un de nos capitaines se montre particuliиrement douй pour le combat naval et a capturй un corsaire qui tentait de piller nos navires. Ce n’est pas la premiиre fois qu’il rйussit а dйjouer les capitaines ennemis et il s’est dйjа fait un nom au sein de notre flotte.;Uno de nuestros capitanes ha demostrado una destreza extrema en el combate naval al capturar a un corsario que intentaba saquear nuestros barcos. No es la primera vez que logra burlar a los capitanes enemigos y ya ha obtenido gran fama en nuestra flota.;;;;;;;;;;x;;
EVTOPTA880;Он достоин повышения;Wir sollten ihn mit einer Befцrderung belohnen.;Pour le rйcompenser, nous allons lui accorder une promotion.;Le recompensaremos con una promociуn.;;;;;;;;;;x;;
EVTOPTB880;Таким людям найдется место и при дворе;Ein Mann mit solchen Fдhigkeiten wдre an unserem Hof sehr willkommen.;Un homme aussi brillant est le bienvenu au sein de notre cour.;Un hombre de tal capacidad serнa bienvenido en nuestra corte.;;;;;;;;;;x;;
EVTNAME4900;Ассимиляция туземцев в пров. $PROVINCENAME$;Eingeborenenassimilierung in $PROVINCENAME$;$PROVINCENAME$ : assimilation d’indigиnes;Integraciуn de nativos en $PROVINCENAME$;;;;;;;;;;x;;
EVTDESC4900;Часть местного туземного населения в провинции $PROVINCENAME$ решила присоединиться к нашим колонистам. А чем больше в ней жителей, тем больше надежд на успешное существование колонии.;Einige der hiesigen Eingeborenen wurden in die Bevцlkerung der Kolonie assimiliert. Aufgrund der zusдtzlichen Bevцlkerung scheint das Bestehen von $PROVINCENAME$ bedeutend wahrscheinlicher.;Plusieurs indigиnes locaux ont йtй assimilйs а la population de la colonie. Moyennant une population plus importante, l’avenir de $PROVINCENAME$ se prйsente sous les meilleurs auspices.;Algunos nativos locales se han integrado en la poblaciуn de la colonia. Con la poblaciуn adicional, tenemos mбs confianza en la viabilidad de $PROVINCENAME$;;;;;;;;;;x;;
EVTOPTA4900;Отлично!;OK;OK;De acuerdo;;;;;;;;;;x;;
EVTNAME4901;Адаптация туземцев в пров. $PROVINCENAME$;Einigung mit Eingeborenen in $PROVINCENAME$;$PROVINCENAME$ : acceptation des indigиnes;Aceptaciуn de los nativos en $PROVINCENAME$;;;;;;;;;;x;;
EVTDESC4901;Местное туземное население, как представляется, все лучше и лучше относится к нашим колонистам. Рано или поздно это принесет нам выгоду.;Die hiesige Eingeborenenbevцlkerung scheint unserer Prдsenz nunmehr Akzeptanz entgegenzubringen. Dies wird langfristig groЯe Vorteile bringen.;La population indigиne locale semble mieux accepter notre prйsence, ce qui s’annonce prometteur pour l’avenir.;La poblaciуn nativa local parece aceptar mejor nuestra presencia. Eso serб muy beneficioso a largo plazo.;;;;;;;;;;x;;
EVTOPTA4901;Отлично!;OK;OK;De acuerdo;;;;;;;;;;x;;
EVTNAME881;Купец готовит экспедицию;Hдndler arrangiert eine Expedition.;Le marchand organise une expйdition.;Un mercader organiza una expediciуn.;;;;;;;;;;x;;
EVTDESC881;Один из купцов прислушался к нашим советам по установлению торгового пути с Индией. Он собрал флот и нанял исследователя, чтобы отправиться на поиски еще неизведанных земель на западе.;Nach kьrzlichen Diskussionen ьber eine Handelsroute nach Indien hat ein Hдndler zur Erforschung der unbekannten Gewдsser im Westen eine Flotte aufgestellt und einen Entdecker in Lohn und Brot gestellt.;Aprиs avoir rйcemment proposй la crйation d’une route commerciale а destination de l’Inde, un marchand a rassemblй une flotte et recrutй un explorateur pour dйcouvrir les eaux inconnues de l’ouest.;Tras las sugerencias recientes sobre una ruta comercial a India, un mercader ha reunido una flota y ha contratado un explorador para explorar las aguas desconocidas de occidente.;;;;;;;;;;x;;
EVTOPTA881;Поддержать это начинание;Expedition unterstьtzen.;Soutenir l’expйdition.;Apoya la expediciуn.;;;;;;;;;;x;;
EVTOPTB881;Когда отплывет, конфискуйте его имущество!;Beschlagnahmt sein Vermцgen, wдhrend er weg ist!;Puisqu’il est parti, saisissez ses biens !;ЎMientras estб fuera aprуpiate de sus bienes!;;;;;;;;;;x;;
EVTNAME882;Расширяя влияние;Expandierender Einfluss;Influence croissante;Extendiendo influencia;;;;;;;;;;x;;
EVTDESC882;Ост-индская торговая компания пытается пролоббировать среди политических деятелей нашей державы идею военной интервенции в Индию. Торговцы заявляют, что для защиты наших интересов в Азии мы должны контролировать больше земель.;Die Ostindische Handelskompanie nimmt Einfluss auf unsere Politiker, um eine militдrische Intervention in Indien zu erwirken. Sie behauptet, zum Schutz unserer Interessen in Asien mьssten wir unsere territoriale Kontrolle ausweiten.;La Compagnie des Indes orientales fait pression sur nos politiciens pour une intervention militaire en Inde arguant du fait que pour protйger nos intйrкts en Asie, il nous faut contrфler un plus vaste territoire.;La Compaснa Comercial del este de India presiona a nuestros polнticos para lograr una intervenciуn militar en India. Afirman que para proteger nuestros intereses en Asia, debemos controlar mбs territorio.;;;;;;;;;;x;;
EVTOPTA882;Не стоит провоцировать конфликты;Fьr Feindseligkeiten besteht kein Grund;L’heure n’est pas aux hostilitйs.;Las hostilidades no son necesarias;;;;;;;;;;x;;
EVTOPTB882;Мы должны обеспечить прибыльность своей торговли;Wir mьssen die Profitabilitдt unserer Handelsgeschдfte sicherstellen.;Il nous faut veiller а la rentabilitй de notre commerce.;Debemos garantizar la rentabilidad de nuestro comercio.;;;;;;;;;;x;;
EVTNAME883;Государь Возрождения;Prinz der Renaissance;Prince de la Renaissance;Prнncipe del Renacimiento;;;;;;;;;;x;;
EVTDESC883;По всей Италии распространяются новаторские идеи Возрождения. Уже многие влиятельные и богатые семьи оказали финансовую поддержку начинающих художникам, скульпторам, поэтам. А что же мы? Разве мы не хотим оставить и свой след в истории?;Die vielfдltigen und innovativen Ideen der Renaissance verbreiten sich in ganz Italien. Eine Reihe reicher Familien hat bereits beschlossen, vielversprechenden Kьnstlern finanzielle Unterstьtzung zu geben. Sollen wir verpassen, uns in der Geschichte zu verewigen?;Les idйes aussi diverses qu’innovantes de la Renaissance dйferlent sur l’Italie. Plusieurs riches familles ont acceptй de soutenir financiиrement des artistes prometteurs. Devons-nous laisser l’histoire s’йcrire sans y laisser notre empreinte ?;Las diversas e innovadoras ideas del Renacimiento se extienden por Italia. Varias familias ricas han decidido ya apoyar financieramente a los artistas prometedores. їDejaremos que la historia pase sin dejar nuestra huella en ella?;;;;;;;;;;x;;
EVTOPTA883;Конечно, мы поддержим искусство Возрождения;Wir werden die aufblьhende Kunst der Renaissance ebenfalls unterstьtzen.;Nous devons, nous aussi, soutenir les arts de la Renaissance.;Apoyaremos tambiйn el floreciente arte renacentista.;;;;;;;;;;x;;
EVTOPTB883;Нам есть куда потратить деньги и без этого;Ich kann mein Geld fьr Besseres ausgeben.;Je rйserve mon argent а des choses plus intйressantes.;Tengo mejores cosas en las que gastar el dinero.;;;;;;;;;;x;;
EVTNAME884;Рост влияния местной знати;Adliger weitet Macht aus;Un noble local gagne en puissance;El poder de los nobles locales aumenta;;;;;;;;;;x;;
EVTDESC884;Во всю интригуя при дворе, создавая тайные союзы и активно используя ресурсы своей провинции, один из наших аристократов смог добиться невероятного богатства и власти. Если мы сегодня же не примем меры, завтра он сможет даже претендовать на наш престол. Впрочем, справиться с ним - задача не из легких, учитывая его влияние и силу его небольшой армии.;Durch Hofintrigen, geschickte Bьndnisse und die Ausbeutung seiner Machtsphдre ist ein Adliger unseres Kцnigreichs unfassbar reich und mдchtig geworden. Wenn wir uns nicht jetzt seiner annehmen, kцnnte er sogar zum Thronanwдrter avancieren. Die Reduzierung seiner Macht kцnnte sich aber aufgrund seines Einflusses und seines Privatgefolges, das er als Teil seiner eigenen kleinen Armee unterhдlt, als schwierig erweisen.;Moyennant des intrigues а la cour, de judicieuses alliances et l’exploitation de son fief, un des nobles de notre royaume est devenu incroyablement riche et puissant. Sans rйaction de notre part, il pourrait bien prйtendre au trфne. Cela йtant, il ne va pas кtre facile de limiter sa puissance compte tenu de son influence et des hommes qu’ils paient pour rejoindre sa petite armйe.;Mediante intrigas en la corte, hбbiles alianzas y la explotaciуn de su reino local, uno de los nobles de nuestro reino ha llegado a ser increнblemente rico y poderoso. Si no nos ocupamos de йl ahora, puede llegar a pretender el trono, pero reducir su poder serб difнcil dada su influencia y los partidarios que forman parte de su pequeсo ejйrcito.;;;;;;;;;;x;;
EVTOPTA884;Игнорировать его;Ignoriert ihn;L’ignorer;Ignуralo;;;;;;;;;;x;;
EVTOPTB884;Перехитрить его при дворе;Ьberlistet ihn am Hof;Dйjouer ses intentions;Sй mбs listo que йl en la corte;;;;;;;;;;x;;
EVTOPTC884;Отдать приказ на его арест;Verhaftet ihn;Ordonner son arrestation;Ordena su arresto;;;;;;;;;;x;;
powerful_noble;Влиятельный аристократ;Mдchtiger Adliger;Puissant noble;Noble poderoso;;;;;;;;;;x;;
desc_powerful_noble;Управление этой провинцией практически полностью сосредоточено в руках местного могущественного аристократа. По сути, его никто не контролирует.;Ein mдchtiger regionaler Adliger hat nahezu die gesamte Kontrolle ьber die Provinz an sich gerissen und genieЯt fast vollstдndige Autonomie.;Un puissant noble local exerce beaucoup de contrфle sur cette province, avec une relative autonomie.;Un poderoso noble local controla prбcticamente su provincia, casi con total autonomнa.;;;;;;;;;;x;;
EVTNAME885;Колониальное открытие!;Koloniale Entdeckung!;Dйcouverte coloniale !;ЎDescubrimiento colonial!;;;;;;;;;;x;;
EVTDESC885;Наши колонисты в Новом Свете сделали множество удивительных открытий, о которых и не слышали в Европе. Главные торговые дома везут домой диковины без счета и числа. Обнаруженных находок хватит нашей стране до конца света, государь.;Unsere Kolonisten haben in der Neuen Welt eine fantastische Entdeckung gemacht, und in Europa ist sie eine echte Delikatesse. Die groЯen Handelshдuser importieren diese Kuriositдt fдsserweise. Herr, sie haben genug davon entdeckt, um Euer Kцnigreich bis zum Ende der Zeit zu versorgen.;Au Nouveau Monde, nos colons ont fait une йtonnante dйcouverte qui promet d’кtre trиs apprйciйe en Europe. Les principaux centres de commerce importent cette curiositй en fыts. Ils en ont dйcouvert suffisamment pour approvisionner votre royaume, sire, et ce jusqu'а la fin des temps.;Nuestros colonos se han topado con un descubrimiento sorprendente en el Nuevo Mundo, un autйntico manjar en Europa. Las principales casas comerciales importan esta curiosidad por toneles. Han descubierto lo bastante para proveer a tu reino, Seсor, hasta el final de los tiempos.;;;;;;;;;;x;;
EVTOPTA885;Извлечь из этого выгоду должны торговцы;Die Hдndler kцnnen davon lernen;Les marchands peuvent en tirer des enseignements;Los mercaderes pueden enterarse de eso;;;;;;;;;;x;;
EVTOPTB885;Мануфактурам это пойдет на пользу!;Die Manufaktoren kцnnen davon profitieren!;Que les manufactures en profitent !;ЎLas fбbricas pueden beneficiarse!;;;;;;;;;;x;;
